,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
355,0.12560060170681697,0.14249496770845793,0.17207711661202685,0.20165926551559582,0.23124141441916476,0.2608235633227337,0.2904057122263027,0.4259460126314168,0.561486313036531,0.6970266134416451,0.8325669138467592,0.5873279899301185,0.5704336239284775,0.5408514750249086,0.5112693261213397,0.48168717721777077,0.45210502831420185,0.4225228794106329,0.28698257900551877,0.1514422786004046,0.01590197819529049,-0.11963832220982362
356,0.06973781848594646,0.0791181575420263,0.09554319454524761,0.11196823154846894,0.12839326855169025,0.14481830555491157,0.16124334255813288,0.23650002714987148,0.31175671174161007,0.38701339633334864,0.4622700809250872,0.5216071682341041,0.5122268291780243,0.495801792174803,0.4793767551715817,0.46295171816836034,0.44652668116513905,0.43010164416191776,0.35484495957017914,0.2795882749784405,0.20433159038670196,0.1290749057949634
357,0.02535173952080882,0.028761767501746142,0.03473274951359709,0.040703731525448046,0.046674713537299,0.052645695549149954,0.058616677561000904,0.08597468654939362,0.11333269553778634,0.14069070452617904,0.16804871351457176,0.2713106692390823,0.267900641258145,0.2619296592462941,0.2559586772344431,0.24998769522259215,0.2440167132107412,0.23804573119889025,0.21068772221049753,0.1833297132221048,0.1559717042337121,0.12861369524531938
358,0.019448292326845026,0.022064255659915523,0.02664482511352222,0.031225394567128917,0.03580596402073562,0.04038653347434231,0.044967102927949004,0.06595448155930457,0.08694186019066012,0.10792923882201569,0.12891661745337124,0.25249635001689785,0.24988038668382737,0.24529981723022068,0.240719247776614,0.23613867832300728,0.2315581088694006,0.2269775394157939,0.20599016078443833,0.18500278215308277,0.16401540352172722,0.14302802489037167
359,0.014071092666589185,0.01596377619136454,0.01927787781860512,0.022591979445845706,0.025906081073086288,0.02922018270032687,0.032534284327567456,0.04771892597052372,0.06290356761347998,0.07808820925643625,0.09327285089939252,0.1607864859326483,0.15889380240787293,0.15557970078063235,0.15226559915339177,0.1489514975261512,0.14563739589891062,0.14232329427167004,0.12713865262871377,0.1119540109857575,0.09676936934280123,0.08158472769984496
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674
362,0.006487506775121952,0.007360132482384683,0.008888105985907746,0.010416079489430808,0.011944052992953874,0.013472026496476937,0.015,0.022000910865322056,0.02900182173064411,0.03600273259596617,0.04300364346128822,0.13947601625490091,0.13860339054763818,0.1370754170441151,0.13554744354059203,0.13401947003706896,0.1324914965335459,0.13096352303002282,0.12396261216470075,0.11696170129937869,0.10996079043405663,0.10295987956873458
363,0.0022503760309253774,0.0025530710482352345,0.0030830920666954018,0.0036131130851555695,0.004143134103615737,0.004673155122075905,0.005203176140536073,0.007631640965633637,0.0100601057907312,0.012488570615828766,0.01491703544092633,0.1521404300646673,0.15183773504735742,0.15130771402889726,0.15077769301043709,0.15024767199197692,0.14971765097351675,0.14918762995505658,0.146759165129959,0.14433070030486145,0.14190223547976388,0.13947377065466632
364,0.007568757904308945,0.008586821229448796,0.010369456983559037,0.012152092737669278,0.013934728491779519,0.01571736424588976,0.0175,0.02566772934287573,0.03383545868575146,0.042003188028627195,0.05017091737150292,0.13940670178191433,0.1383886384567745,0.13660600270266424,0.13482336694855399,0.13304073119444373,0.13125809544033348,0.12947545968622323,0.1213077303433475,0.11314000100047178,0.10497227165759604,0.09680454231472031
365,0.007370154636963065,0.008361504106897868,0.01009736372022914,0.011833223333560414,0.013569082946891686,0.01530494256022296,0.017040802173554234,0.0249942113129302,0.03294762045230617,0.04090102959168214,0.0488544387310581,0.264506698458952,0.26351534898901724,0.26177948937568596,0.2600436297623547,0.2583077701490234,0.2565719105356921,0.25483605092236084,0.24688264178298486,0.23892923264360888,0.2309758235042329,0.22302241436485692
366,0.0321768032664921,0.0365048612834101,0.044083320084842344,0.05166177888627459,0.05924023768770684,0.06681869648913909,0.07439715529057134,0.10912034547875886,0.14384353566694638,0.17856672585513395,0.21328991604332145,0.21016696377824895,0.20583890576133096,0.19826044695989872,0.1906819881584665,0.18310352935703422,0.17552507055560196,0.1679466117541697,0.13322342156598216,0.09850023137779464,0.06377704118960707,0.029053851001419564
367,0.023413394189974852,0.02656269797841889,0.0320771501693609,0.037591602360302914,0.04310605455124493,0.048620506742186945,0.05413495893312897,0.07940122707904268,0.1046674952249564,0.12993376337087012,0.15520003151678383,0.45322982494371794,0.4500805211552739,0.44456606896433193,0.4390516167733899,0.43353716458244784,0.4280227123915058,0.42250826020056376,0.39724199205465005,0.37197572390873634,0.34670945576282264,0.32144318761690893
368,0.04048321796061887,0.04592856051357401,0.055463392079127455,0.06499822364468089,0.07453305521023433,0.0840678867757878,0.09360271834134125,0.13728967086531296,0.18097662338928466,0.22466357591325642,0.2683505284372282,0.47244046405450374,0.4669951215015486,0.45746028993599513,0.44792545837044173,0.4383906268048883,0.4288557952393348,0.41932096367378136,0.37563401114980965,0.33194705862583795,0.2882601061018662,0.24457315357789444
369,0.02106535277939831,0.023898824713231605,0.028860253194927712,0.033821681676623826,0.038783110158319936,0.04374453864001605,0.04870596712171216,0.07143837608360638,0.09417078504550061,0.11690319400739485,0.13963560296928906,0.5701421298573633,0.56730865792353,0.5623472294418339,0.5573858009601378,0.5524243724784417,0.5474629439967456,0.5425015155150494,0.5197691065531552,0.497036697591261,0.4743042886293668,0.4515718796674726
370,0.07591490660945005,0.08612611738242226,0.10400601637019434,0.12188591535796645,0.13976581434573854,0.15764571333351063,0.17552561232128272,0.25744822341744106,0.3393708345135994,0.4212934456097577,0.503216056705916,0.5611302591104372,0.5509190483374651,0.533039149349693,0.5151592503619209,0.4972793513741488,0.4793994523863767,0.4615195533986046,0.3795969423024463,0.29767433120628795,0.21575172011012966,0.13382910901397138
371,0.08770238048671415,0.09949910832896065,0.12015525840705876,0.14081140848515689,0.161467558563255,0.18212370864135313,0.20277985871945123,0.29742277313128307,0.3920656875431149,0.4867086019549467,0.5813515163667786,0.6729141109410338,0.6611173830987873,0.6404612330206892,0.6198050829425912,0.599148932864493,0.5784927827863948,0.5578366327082968,0.46319371829646494,0.3685508038846331,0.2739078894728013,0.1792649750609694
372,0.07386886756478013,0.08380486841037485,0.101202872957679,0.11860087750498317,0.13599888205228733,0.1533968865995915,0.17079489114689567,0.2505095450916823,0.33022419903646894,0.40993885298125554,0.4896535069260422,0.9955686045690386,0.9856326037234439,0.9682345991761397,0.9508365946288355,0.9334385900815314,0.9160405855342273,0.8986425809869232,0.8189279270421366,0.73921327309735,0.6594986191525634,0.5797839652077768
373,0.11713209005932733,0.13288736808433732,0.16047496625213498,0.18806256441993266,0.21565016258773034,0.243237760755528,0.27082535892332565,0.3972269721160628,0.5236285853087999,0.6500301985015369,0.776431811694274,0.570449103051688,0.554693825026678,0.5271062268588803,0.49951862869108266,0.471931030523285,0.44434343235548734,0.4167558341876897,0.29035422099495256,0.1639526078022155,0.03755099460947847,-0.08885061858325866
374,0.1257410574868564,0.14265431600431963,0.1722695458306153,0.20188477565691096,0.23150000548320665,0.2611152353095023,0.290730465135798,0.42642233661908757,0.5621142081023771,0.6978060795856665,0.8334979510689561,0.823947778526886,0.8070345200094229,0.7774192901831272,0.7478040603568314,0.7181888305305357,0.68857360070424,0.6589583708779443,0.5232664993946547,0.3875746279113652,0.2518827564280758,0.11619088494478624
375,0.0997472258581358,0.11316408945907051,0.13665710818632987,0.16015012691358924,0.1836431456408486,0.20713616436810797,0.23062918309536734,0.33827014001488115,0.44591109693439496,0.5535520538539088,0.6611930107734225,0.7903169343896127,0.776900070788678,0.7534070520614186,0.7299140333341592,0.7064210146068998,0.6829279958796404,0.659434977152381,0.5517940202328672,0.44415306331335336,0.3365121063938395,0.2288711494743258
376,0.1901566254084232,0.2157343343017754,0.260521075220126,0.30530781613847663,0.35009455705682724,0.39488129797517785,0.4396680388935285,0.6448731556018314,0.8500782723101342,1.0552833890184372,1.2604885057267399,0.8526684523116416,0.8270907434182894,0.7823040024999388,0.7375172615815881,0.6927305206632375,0.6479437797448868,0.6031570388265362,0.3979519221182332,0.19274680540993044,-0.012458311298372549,-0.2176634280066752
377,0.13342886141704904,0.15137619597858012,0.18280209993791266,0.21422800389724522,0.24565390785657779,0.2770798118159103,0.3085057157752429,0.45249378361423326,0.5964818514532236,0.740469919292214,0.8844579871312044,1.1060572341549006,1.0881098995933696,1.056683995634037,1.0252580916747045,0.993832187715372,0.9624062837560394,0.9309803797967069,0.7869923119577165,0.643004244118726,0.4990161762797357,0.3550281084407453
378,0.10204644806560371,0.11577257691657868,0.1398071211841573,0.16384166545173592,0.18787620971931457,0.21191075398689319,0.23594529825447183,0.34606743173256416,0.45618956521065646,0.5663116986887488,0.676433832166841,0.6731200110803317,0.6593938822293568,0.6353593379617781,0.6113247936941995,0.5872902494266208,0.5632557051590421,0.5392211608914634,0.42909902741337114,0.31897689393527884,0.20885476045718654,0.09873262697909424
379,0.12560060170681697,0.14249496770845793,0.17207711661202685,0.20165926551559582,0.23124141441916476,0.2608235633227337,0.2904057122263027,0.4259460126314168,0.561486313036531,0.6970266134416451,0.8325669138467592,0.5873279899301185,0.5704336239284775,0.5408514750249086,0.5112693261213397,0.48168717721777077,0.45210502831420185,0.4225228794106329,0.28698257900551877,0.1514422786004046,0.01590197819529049,-0.11963832220982362
380,0.06973781848594646,0.0791181575420263,0.09554319454524761,0.11196823154846894,0.12839326855169025,0.14481830555491157,0.16124334255813288,0.23650002714987148,0.31175671174161007,0.38701339633334864,0.4622700809250872,0.5216071682341041,0.5122268291780243,0.495801792174803,0.4793767551715817,0.46295171816836034,0.44652668116513905,0.43010164416191776,0.35484495957017914,0.2795882749784405,0.20433159038670196,0.1290749057949634
381,0.02535173952080882,0.028761767501746142,0.03473274951359709,0.040703731525448046,0.046674713537299,0.052645695549149954,0.058616677561000904,0.08597468654939362,0.11333269553778634,0.14069070452617904,0.16804871351457176,0.2713106692390823,0.267900641258145,0.2619296592462941,0.2559586772344431,0.24998769522259215,0.2440167132107412,0.23804573119889025,0.21068772221049753,0.1833297132221048,0.1559717042337121,0.12861369524531938
382,0.019448292326845026,0.022064255659915523,0.02664482511352222,0.031225394567128917,0.03580596402073562,0.04038653347434231,0.044967102927949004,0.06595448155930457,0.08694186019066012,0.10792923882201569,0.12891661745337124,0.25249635001689785,0.24988038668382737,0.24529981723022068,0.240719247776614,0.23613867832300728,0.2315581088694006,0.2269775394157939,0.20599016078443833,0.18500278215308277,0.16401540352172722,0.14302802489037167
383,0.014071092666589185,0.01596377619136454,0.01927787781860512,0.022591979445845706,0.025906081073086288,0.02922018270032687,0.032534284327567456,0.04771892597052372,0.06290356761347998,0.07808820925643625,0.09327285089939252,0.1607864859326483,0.15889380240787293,0.15557970078063235,0.15226559915339177,0.1489514975261512,0.14563739589891062,0.14232329427167004,0.12713865262871377,0.1119540109857575,0.09676936934280123,0.08158472769984496
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008
385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674
386,0.006487506775121952,0.007360132482384683,0.008888105985907746,0.010416079489430808,0.011944052992953874,0.013472026496476937,0.015,0.022000910865322056,0.02900182173064411,0.03600273259596617,0.04300364346128822,0.13947601625490091,0.13860339054763818,0.1370754170441151,0.13554744354059203,0.13401947003706896,0.1324914965335459,0.13096352303002282,0.12396261216470075,0.11696170129937869,0.10996079043405663,0.10295987956873458
387,0.0022503760309253774,0.0025530710482352345,0.0030830920666954018,0.0036131130851555695,0.004143134103615737,0.004673155122075905,0.005203176140536073,0.007631640965633637,0.0100601057907312,0.012488570615828766,0.01491703544092633,0.1521404300646673,0.15183773504735742,0.15130771402889726,0.15077769301043709,0.15024767199197692,0.14971765097351675,0.14918762995505658,0.146759165129959,0.14433070030486145,0.14190223547976388,0.13947377065466632
388,0.007568757904308945,0.008586821229448796,0.010369456983559037,0.012152092737669278,0.013934728491779519,0.01571736424588976,0.0175,0.02566772934287573,0.03383545868575146,0.042003188028627195,0.05017091737150292,0.13940670178191433,0.1383886384567745,0.13660600270266424,0.13482336694855399,0.13304073119444373,0.13125809544033348,0.12947545968622323,0.1213077303433475,0.11314000100047178,0.10497227165759604,0.09680454231472031
389,0.007370154636963065,0.008361504106897868,0.01009736372022914,0.011833223333560414,0.013569082946891686,0.01530494256022296,0.017040802173554234,0.0249942113129302,0.03294762045230617,0.04090102959168214,0.0488544387310581,0.264506698458952,0.26351534898901724,0.26177948937568596,0.2600436297623547,0.2583077701490234,0.2565719105356921,0.25483605092236084,0.24688264178298486,0.23892923264360888,0.2309758235042329,0.22302241436485692
390,0.0321768032664921,0.0365048612834101,0.044083320084842344,0.05166177888627459,0.05924023768770684,0.06681869648913909,0.07439715529057134,0.10912034547875886,0.14384353566694638,0.17856672585513395,0.21328991604332145,0.21016696377824895,0.20583890576133096,0.19826044695989872,0.1906819881584665,0.18310352935703422,0.17552507055560196,0.1679466117541697,0.13322342156598216,0.09850023137779464,0.06377704118960707,0.029053851001419564
391,0.023413394189974852,0.02656269797841889,0.0320771501693609,0.037591602360302914,0.04310605455124493,0.048620506742186945,0.05413495893312897,0.07940122707904268,0.1046674952249564,0.12993376337087012,0.15520003151678383,0.45322982494371794,0.4500805211552739,0.44456606896433193,0.4390516167733899,0.43353716458244784,0.4280227123915058,0.42250826020056376,0.39724199205465005,0.37197572390873634,0.34670945576282264,0.32144318761690893
392,0.04048321796061887,0.04592856051357401,0.055463392079127455,0.06499822364468089,0.07453305521023433,0.0840678867757878,0.09360271834134125,0.13728967086531296,0.18097662338928466,0.22466357591325642,0.2683505284372282,0.47244046405450374,0.4669951215015486,0.45746028993599513,0.44792545837044173,0.4383906268048883,0.4288557952393348,0.41932096367378136,0.37563401114980965,0.33194705862583795,0.2882601061018662,0.24457315357789444
393,0.02106535277939831,0.023898824713231605,0.028860253194927712,0.033821681676623826,0.038783110158319936,0.04374453864001605,0.04870596712171216,0.07143837608360638,0.09417078504550061,0.11690319400739485,0.13963560296928906,0.5701421298573633,0.56730865792353,0.5623472294418339,0.5573858009601378,0.5524243724784417,0.5474629439967456,0.5425015155150494,0.5197691065531552,0.497036697591261,0.4743042886293668,0.4515718796674726
394,0.07591490660945005,0.08612611738242226,0.10400601637019434,0.12188591535796645,0.13976581434573854,0.15764571333351063,0.17552561232128272,0.25744822341744106,0.3393708345135994,0.4212934456097577,0.503216056705916,0.5611302591104372,0.5509190483374651,0.533039149349693,0.5151592503619209,0.4972793513741488,0.4793994523863767,0.4615195533986046,0.3795969423024463,0.29767433120628795,0.21575172011012966,0.13382910901397138
395,0.08770238048671415,0.09949910832896065,0.12015525840705876,0.14081140848515689,0.161467558563255,0.18212370864135313,0.20277985871945123,0.29742277313128307,0.3920656875431149,0.4867086019549467,0.5813515163667786,0.6729141109410338,0.6611173830987873,0.6404612330206892,0.6198050829425912,0.599148932864493,0.5784927827863948,0.5578366327082968,0.46319371829646494,0.3685508038846331,0.2739078894728013,0.1792649750609694
396,0.07386886756478013,0.08380486841037485,0.101202872957679,0.11860087750498317,0.13599888205228733,0.1533968865995915,0.17079489114689567,0.2505095450916823,0.33022419903646894,0.40993885298125554,0.4896535069260422,0.9955686045690386,0.9856326037234439,0.9682345991761397,0.9508365946288355,0.9334385900815314,0.9160405855342273,0.8986425809869232,0.8189279270421366,0.73921327309735,0.6594986191525634,0.5797839652077768
397,0.11713209005932733,0.13288736808433732,0.16047496625213498,0.18806256441993266,0.21565016258773034,0.243237760755528,0.27082535892332565,0.3972269721160628,0.5236285853087999,0.6500301985015369,0.776431811694274,0.570449103051688,0.554693825026678,0.5271062268588803,0.49951862869108266,0.471931030523285,0.44434343235548734,0.4167558341876897,0.29035422099495256,0.1639526078022155,0.03755099460947847,-0.08885061858325866
398,0.1257410574868564,0.14265431600431963,0.1722695458306153,0.20188477565691096,0.23150000548320665,0.2611152353095023,0.290730465135798,0.42642233661908757,0.5621142081023771,0.6978060795856665,0.8334979510689561,0.823947778526886,0.8070345200094229,0.7774192901831272,0.7478040603568314,0.7181888305305357,0.68857360070424,0.6589583708779443,0.5232664993946547,0.3875746279113652,0.2518827564280758,0.11619088494478624
399,0.0997472258581358,0.11316408945907051,0.13665710818632987,0.16015012691358924,0.1836431456408486,0.20713616436810797,0.23062918309536734,0.33827014001488115,0.44591109693439496,0.5535520538539088,0.6611930107734225,0.7903169343896127,0.776900070788678,0.7534070520614186,0.7299140333341592,0.7064210146068998,0.6829279958796404,0.659434977152381,0.5517940202328672,0.44415306331335336,0.3365121063938395,0.2288711494743258
400,0.1901566254084232,0.2157343343017754,0.260521075220126,0.30530781613847663,0.35009455705682724,0.39488129797517785,0.4396680388935285,0.6448731556018314,0.8500782723101342,1.0552833890184372,1.2604885057267399,0.8526684523116416,0.8270907434182894,0.7823040024999388,0.7375172615815881,0.6927305206632375,0.6479437797448868,0.6031570388265362,0.3979519221182332,0.19274680540993044,-0.012458311298372549,-0.2176634280066752
401,0.13342886141704904,0.15137619597858012,0.18280209993791266,0.21422800389724522,0.24565390785657779,0.2770798118159103,0.3085057157752429,0.45249378361423326,0.5964818514532236,0.740469919292214,0.8844579871312044,1.1060572341549006,1.0881098995933696,1.056683995634037,1.0252580916747045,0.993832187715372,0.9624062837560394,0.9309803797967069,0.7869923119577165,0.643004244118726,0.4990161762797357,0.3550281084407453
402,0.10204644806560371,0.11577257691657868,0.1398071211841573,0.16384166545173592,0.18787620971931457,0.21191075398689319,0.23594529825447183,0.34606743173256416,0.45618956521065646,0.5663116986887488,0.676433832166841,0.6731200110803317,0.6593938822293568,0.6353593379617781,0.6113247936941995,0.5872902494266208,0.5632557051590421,0.5392211608914634,0.42909902741337114,0.31897689393527884,0.20885476045718654,0.09873262697909424
403,0.12560060170681697,0.14249496770845793,0.17207711661202685,0.20165926551559582,0.23124141441916476,0.2608235633227337,0.2904057122263027,0.4259460126314168,0.561486313036531,0.6970266134416451,0.8325669138467592,0.5873279899301185,0.5704336239284775,0.5408514750249086,0.5112693261213397,0.48168717721777077,0.45210502831420185,0.4225228794106329,0.28698257900551877,0.1514422786004046,0.01590197819529049,-0.11963832220982362
404,0.06973781848594646,0.0791181575420263,0.09554319454524761,0.11196823154846894,0.12839326855169025,0.14481830555491157,0.16124334255813288,0.23650002714987148,0.31175671174161007,0.38701339633334864,0.4622700809250872,0.5216071682341041,0.5122268291780243,0.495801792174803,0.4793767551715817,0.46295171816836034,0.44652668116513905,0.43010164416191776,0.35484495957017914,0.2795882749784405,0.20433159038670196,0.1290749057949634
405,0.02535173952080882,0.028761767501746142,0.03473274951359709,0.040703731525448046,0.046674713537299,0.052645695549149954,0.058616677561000904,0.08597468654939362,0.11333269553778634,0.14069070452617904,0.16804871351457176,0.2713106692390823,0.267900641258145,0.2619296592462941,0.2559586772344431,0.24998769522259215,0.2440167132107412,0.23804573119889025,0.21068772221049753,0.1833297132221048,0.1559717042337121,0.12861369524531938
406,0.019448292326845026,0.022064255659915523,0.02664482511352222,0.031225394567128917,0.03580596402073562,0.04038653347434231,0.044967102927949004,0.06595448155930457,0.08694186019066012,0.10792923882201569,0.12891661745337124,0.25249635001689785,0.24988038668382737,0.24529981723022068,0.240719247776614,0.23613867832300728,0.2315581088694006,0.2269775394157939,0.20599016078443833,0.18500278215308277,0.16401540352172722,0.14302802489037167
407,0.014071092666589185,0.01596377619136454,0.01927787781860512,0.022591979445845706,0.025906081073086288,0.02922018270032687,0.032534284327567456,0.04771892597052372,0.06290356761347998,0.07808820925643625,0.09327285089939252,0.1607864859326483,0.15889380240787293,0.15557970078063235,0.15226559915339177,0.1489514975261512,0.14563739589891062,0.14232329427167004,0.12713865262871377,0.1119540109857575,0.09676936934280123,0.08158472769984496
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008,0.09274802441584008
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674,0.019516783885993674
410,0.006487506775121952,0.007360132482384683,0.008888105985907746,0.010416079489430808,0.011944052992953874,0.013472026496476937,0.015,0.022000910865322056,0.02900182173064411,0.03600273259596617,0.04300364346128822,0.13947601625490091,0.13860339054763818,0.1370754170441151,0.13554744354059203,0.13401947003706896,0.1324914965335459,0.13096352303002282,0.12396261216470075,0.11696170129937869,0.10996079043405663,0.10295987956873458
411,0.0022503760309253774,0.0025530710482352345,0.0030830920666954018,0.0036131130851555695,0.004143134103615737,0.004673155122075905,0.005203176140536073,0.007631640965633637,0.0100601057907312,0.012488570615828766,0.01491703544092633,0.1521404300646673,0.15183773504735742,0.15130771402889726,0.15077769301043709,0.15024767199197692,0.14971765097351675,0.14918762995505658,0.146759165129959,0.14433070030486145,0.14190223547976388,0.13947377065466632
412,0.007568757904308945,0.008586821229448796,0.010369456983559037,0.012152092737669278,0.013934728491779519,0.01571736424588976,0.0175,0.02566772934287573,0.03383545868575146,0.042003188028627195,0.05017091737150292,0.13940670178191433,0.1383886384567745,0.13660600270266424,0.13482336694855399,0.13304073119444373,0.13125809544033348,0.12947545968622323,0.1213077303433475,0.11314000100047178,0.10497227165759604,0.09680454231472031
413,0.007370154636963065,0.008361504106897868,0.01009736372022914,0.011833223333560414,0.013569082946891686,0.01530494256022296,0.017040802173554234,0.0249942113129302,0.03294762045230617,0.04090102959168214,0.0488544387310581,0.264506698458952,0.26351534898901724,0.26177948937568596,0.2600436297623547,0.2583077701490234,0.2565719105356921,0.25483605092236084,0.24688264178298486,0.23892923264360888,0.2309758235042329,0.22302241436485692
414,0.0321768032664921,0.0365048612834101,0.044083320084842344,0.05166177888627459,0.05924023768770684,0.06681869648913909,0.07439715529057134,0.10912034547875886,0.14384353566694638,0.17856672585513395,0.21328991604332145,0.21016696377824895,0.20583890576133096,0.19826044695989872,0.1906819881584665,0.18310352935703422,0.17552507055560196,0.1679466117541697,0.13322342156598216,0.09850023137779464,0.06377704118960707,0.029053851001419564
415,0.023413394189974852,0.02656269797841889,0.0320771501693609,0.037591602360302914,0.04310605455124493,0.048620506742186945,0.05413495893312897,0.07940122707904268,0.1046674952249564,0.12993376337087012,0.15520003151678383,0.45322982494371794,0.4500805211552739,0.44456606896433193,0.4390516167733899,0.43353716458244784,0.4280227123915058,0.42250826020056376,0.39724199205465005,0.37197572390873634,0.34670945576282264,0.32144318761690893
416,0.04048321796061887,0.04592856051357401,0.055463392079127455,0.06499822364468089,0.07453305521023433,0.0840678867757878,0.09360271834134125,0.13728967086531296,0.18097662338928466,0.22466357591325642,0.2683505284372282,0.47244046405450374,0.4669951215015486,0.45746028993599513,0.44792545837044173,0.4383906268048883,0.4288557952393348,0.41932096367378136,0.37563401114980965,0.33194705862583795,0.2882601061018662,0.24457315357789444
417,0.02106535277939831,0.023898824713231605,0.028860253194927712,0.033821681676623826,0.038783110158319936,0.04374453864001605,0.04870596712171216,0.07143837608360638,0.09417078504550061,0.11690319400739485,0.13963560296928906,0.5701421298573633,0.56730865792353,0.5623472294418339,0.5573858009601378,0.5524243724784417,0.5474629439967456,0.5425015155150494,0.5197691065531552,0.497036697591261,0.4743042886293668,0.4515718796674726
418,0.07591490660945005,0.08612611738242226,0.10400601637019434,0.12188591535796645,0.13976581434573854,0.15764571333351063,0.17552561232128272,0.25744822341744106,0.3393708345135994,0.4212934456097577,0.503216056705916,0.5611302591104372,0.5509190483374651,0.533039149349693,0.5151592503619209,0.4972793513741488,0.4793994523863767,0.4615195533986046,0.3795969423024463,0.29767433120628795,0.21575172011012966,0.13382910901397138
419,0.08770238048671415,0.09949910832896065,0.12015525840705876,0.14081140848515689,0.161467558563255,0.18212370864135313,0.20277985871945123,0.29742277313128307,0.3920656875431149,0.4867086019549467,0.5813515163667786,0.6729141109410338,0.6611173830987873,0.6404612330206892,0.6198050829425912,0.599148932864493,0.5784927827863948,0.5578366327082968,0.46319371829646494,0.3685508038846331,0.2739078894728013,0.1792649750609694
420,0.07386886756478013,0.08380486841037485,0.101202872957679,0.11860087750498317,0.13599888205228733,0.1533968865995915,0.17079489114689567,0.2505095450916823,0.33022419903646894,0.40993885298125554,0.4896535069260422,0.9955686045690386,0.9856326037234439,0.9682345991761397,0.9508365946288355,0.9334385900815314,0.9160405855342273,0.8986425809869232,0.8189279270421366,0.73921327309735,0.6594986191525634,0.5797839652077768
421,0.11713209005932733,0.13288736808433732,0.16047496625213498,0.18806256441993266,0.21565016258773034,0.243237760755528,0.27082535892332565,0.3972269721160628,0.5236285853087999,0.6500301985015369,0.776431811694274,0.570449103051688,0.554693825026678,0.5271062268588803,0.49951862869108266,0.471931030523285,0.44434343235548734,0.4167558341876897,0.29035422099495256,0.1639526078022155,0.03755099460947847,-0.08885061858325866
422,0.1257410574868564,0.14265431600431963,0.1722695458306153,0.20188477565691096,0.23150000548320665,0.2611152353095023,0.290730465135798,0.42642233661908757,0.5621142081023771,0.6978060795856665,0.8334979510689561,0.823947778526886,0.8070345200094229,0.7774192901831272,0.7478040603568314,0.7181888305305357,0.68857360070424,0.6589583708779443,0.5232664993946547,0.3875746279113652,0.2518827564280758,0.11619088494478624
423,0.0997472258581358,0.11316408945907051,0.13665710818632987,0.16015012691358924,0.1836431456408486,0.20713616436810797,0.23062918309536734,0.33827014001488115,0.44591109693439496,0.5535520538539088,0.6611930107734225,0.7903169343896127,0.776900070788678,0.7534070520614186,0.7299140333341592,0.7064210146068998,0.6829279958796404,0.659434977152381,0.5517940202328672,0.44415306331335336,0.3365121063938395,0.2288711494743258
424,0.1901566254084232,0.2157343343017754,0.260521075220126,0.30530781613847663,0.35009455705682724,0.39488129797517785,0.4396680388935285,0.6448731556018314,0.8500782723101342,1.0552833890184372,1.2604885057267399,0.8526684523116416,0.8270907434182894,0.7823040024999388,0.7375172615815881,0.6927305206632375,0.6479437797448868,0.6031570388265362,0.3979519221182332,0.19274680540993044,-0.012458311298372549,-0.2176634280066752
425,0.13342886141704904,0.15137619597858012,0.18280209993791266,0.21422800389724522,0.24565390785657779,0.2770798118159103,0.3085057157752429,0.45249378361423326,0.5964818514532236,0.740469919292214,0.8844579871312044,1.1060572341549006,1.0881098995933696,1.056683995634037,1.0252580916747045,0.993832187715372,0.9624062837560394,0.9309803797967069,0.7869923119577165,0.643004244118726,0.4990161762797357,0.3550281084407453
